Node Type,Relation Name,Plan Rows,Actual Rows,Join Index,Query Name,Startup Cost,Total Cost,Actual Startup Time,Actual Total Time,outer_rel,inner_rel,outer_est,inner_est,outer_act,inner_act
Index Scan,movie_keyword,47,10,,./JOB-queries/27c.sql,0.43,1.32,0.002,0.002,,,,,,
Nested Loop,,2140,11620,10.0,./JOB-queries/27c.sql,324.17,1190.61,6.638,68.397,,movie_keyword,46.0,47.0,1150.0,10.0
Index Scan,keyword,1,0,,./JOB-queries/27c.sql,0.42,0.44,0.001,0.001,,,,,,
Nested Loop,,1,743,11.0,./JOB-queries/27c.sql,324.59,2134.98,11.704,77.425,,keyword,2140.0,1.0,11620.0,0.0
Aggregate,,1,1,,./JOB-queries/27c.sql,2134.99,2135.0,77.8,77.802,,,1.0,,743.0,
Index Scan,keyword,3,2,,./JOB-queries/31c.sql,0.42,5089.23,0.116,23.629,,,,,,
Bitmap Index Scan,,303,10959,,./JOB-queries/31c.sql,0.0,6.71,1.648,1.649,,,,,,
Bitmap Heap Scan,movie_keyword,303,10959,,./JOB-queries/31c.sql,6.78,1079.34,2.396,363.875,,,303.0,,10959.0,
Nested Loop,,98,25571,1.0,./JOB-queries/31c.sql,7.2,8336.32,2.772,874.067,keyword,movie_keyword,3.0,303.0,2.0,10959.0
Index Scan,movie_info_idx,3,2,,./JOB-queries/31c.sql,0.43,1.05,0.003,0.003,,,,,,
Nested Loop,,298,63896,2.0,./JOB-queries/31c.sql,7.63,8442.44,2.799,958.424,,movie_info_idx,98.0,3.0,25571.0,2.0
Seq Scan,info_type,1,1,,./JOB-queries/31c.sql,0.0,2.41,0.068,0.069,,,,,,
Hash,,1,1,,./JOB-queries/31c.sql,2.41,2.41,0.072,0.072,info_type,,1.0,,1.0,
Hash Join,,2,21234,3.0,./JOB-queries/31c.sql,10.05,8445.69,2.899,963.454,,,298.0,1.0,63896.0,1.0
Index Scan,movie_companies,5,9,,./JOB-queries/31c.sql,0.43,2.07,0.039,0.065,,,,,,
Nested Loop,,13,199419,4.0,./JOB-queries/31c.sql,10.48,8449.95,3.079,2363.499,,movie_companies,2.0,5.0,21234.0,9.0
Index Scan,company_name,1,0,,./JOB-queries/31c.sql,0.42,0.98,0.001,0.001,,,,,,
Nested Loop,,1,516,5.0,./JOB-queries/31c.sql,10.9,8462.77,62.637,2666.913,,company_name,13.0,1.0,199419.0,0.0
Gather,,1,1547,,./JOB-queries/31c.sql,1010.9,9462.87,94.287,1564.15,,,1.0,,516.0,
Index Scan,cast_info,1,1,,./JOB-queries/31c.sql,0.44,20.74,6.24,8.17,,,,,,
Nested Loop,,1,1471,6.0,./JOB-queries/31c.sql,1011.34,9483.62,104.443,14204.019,,cast_info,1.0,1.0,1547.0,1.0
Index Scan,movie_info,1,2,,./JOB-queries/31c.sql,0.43,17.13,1.238,1.266,,,,,,
Nested Loop,,1,3007,7.0,./JOB-queries/31c.sql,1011.78,9500.76,294.849,16066.555,,movie_info,1.0,1.0,1471.0,2.0
Index Scan,info_type,1,1,,./JOB-queries/31c.sql,0.14,0.16,0.0,0.0,,,,,,
Nested Loop,,1,2825,8.0,./JOB-queries/31c.sql,1011.92,9500.94,294.858,16068.469,,info_type,1.0,1.0,3007.0,1.0
Index Scan,name,1,1,,./JOB-queries/31c.sql,0.43,1.35,0.079,0.079,,,,,,
Nested Loop,,1,2825,9.0,./JOB-queries/31c.sql,1012.35,9502.3,297.035,16291.685,,name,1.0,1.0,2825.0,1.0
Index Scan,title,1,1,,./JOB-queries/31c.sql,0.43,1.13,0.017,0.017,,,,,,
Nested Loop,,1,2825,10.0,./JOB-queries/31c.sql,1012.78,9503.43,297.202,16340.983,,title,1.0,1.0,2825.0,1.0
Aggregate,,1,1,,./JOB-queries/31c.sql,9503.44,9503.45,16345.481,16345.565,,,1.0,,2825.0,
Seq Scan,link_type,1,2,,./JOB-queries/11a.sql,0.0,1.23,0.002,0.004,,,,,,
Seq Scan,keyword,1,1,,./JOB-queries/11a.sql,0.0,2626.12,0.299,5.921,,,,,,
Bitmap Index Scan,,303,10544,,./JOB-queries/11a.sql,0.0,6.71,1.356,1.356,,,,,,
Bitmap Heap Scan,movie_keyword,303,10544,,./JOB-queries/11a.sql,6.78,1117.89,1.78,185.458,,,303.0,,10544.0,
Nested Loop,,34,10544,1.0,./JOB-queries/11a.sql,6.78,3747.04,2.081,191.891,keyword,movie_keyword,1.0,303.0,1.0,10544.0
Index Scan,movie_link,5,0,,./JOB-queries/11a.sql,0.29,0.38,0.001,0.001,,,,,,
Nested Loop,,10,251,2.0,./JOB-queries/11a.sql,7.07,3761.5,2.265,199.257,,movie_link,34.0,5.0,10544.0,0.0
Nested Loop,,1,199,3.0,./JOB-queries/11a.sql,7.07,3762.85,3.365,398.542,link_type,,1.0,10.0,2.0,251.0
Index Scan,movie_companies,2,5,,./JOB-queries/11a.sql,0.43,0.54,0.029,0.035,,,,,,
Nested Loop,,1,1021,4.0,./JOB-queries/11a.sql,7.5,3763.41,3.564,405.632,,movie_companies,1.0,2.0,199.0,5.0
Index Scan,company_name,1,0,,./JOB-queries/11a.sql,0.42,0.46,0.001,0.001,,,,,,
Nested Loop,,1,422,5.0,./JOB-queries/11a.sql,7.92,3763.87,6.733,406.656,,company_name,1.0,1.0,1021.0,0.0
Seq Scan,company_type,1,1,,./JOB-queries/11a.sql,0.0,1.05,0.0,0.0,,,,,,
Nested Loop,,1,402,6.0,./JOB-queries/11a.sql,7.92,3764.93,6.735,406.931,,company_type,1.0,1.0,422.0,1.0
Index Scan,title,1,1,,./JOB-queries/11a.sql,0.43,0.49,0.009,0.009,,,,,,
Nested Loop,,1,310,7.0,./JOB-queries/11a.sql,8.35,3765.43,7.648,410.739,,title,1.0,1.0,402.0,1.0
Aggregate,,1,1,,./JOB-queries/11a.sql,3765.44,3765.45,410.99,410.991,,,1.0,,310.0,
Seq Scan,movie_companies,1087137,869710,,./JOB-queries/10a.sql,0.0,29661.37,0.213,225.853,,,,,,
Seq Scan,company_name,732,454,,./JOB-queries/10a.sql,0.0,4722.92,0.018,7.977,,,,,,
Hash,,732,454,,./JOB-queries/10a.sql,4722.92,4722.92,8.116,8.116,company_name,,732.0,,454.0,
Hash Join,,5760,2930,1.0,./JOB-queries/10a.sql,4732.07,37247.23,8.694,275.098,movie_companies,,1087137.0,732.0,869710.0,454.0
Index Scan,title,1,1,,./JOB-queries/10a.sql,0.43,0.52,0.219,0.219,,,,,,
Nested Loop,,2325,1513,2.0,./JOB-queries/10a.sql,4732.5,40236.58,9.57,917.266,,title,5760.0,1.0,2930.0,1.0
Index Scan,cast_info,1,0,,./JOB-queries/10a.sql,0.44,1.74,5.425,5.787,,,,,,
Nested Loop,,50,50,3.0,./JOB-queries/10a.sql,4732.94,44307.54,490.007,9672.565,,cast_info,2325.0,1.0,1513.0,0.0
Seq Scan,role_type,1,1,,./JOB-queries/10a.sql,0.0,1.15,0.012,0.012,,,,,,
Hash,,1,1,,./JOB-queries/10a.sql,1.15,1.15,0.015,0.015,role_type,,1.0,,1.0,
Hash Join,,4,37,4.0,./JOB-queries/10a.sql,4734.1,44308.88,608.02,9672.652,,,50.0,1.0,50.0,1.0
Index Scan,char_name,1,1,,./JOB-queries/10a.sql,0.43,5.64,0.451,0.451,,,,,,
Nested Loop,,2,35,5.0,./JOB-queries/10a.sql,4734.53,44331.46,609.051,9689.55,,char_name,4.0,1.0,37.0,1.0
Index Only Scan,company_type,1,1,,./JOB-queries/10a.sql,0.13,0.15,0.007,0.007,,,,,,
Nested Loop,,2,35,6.0,./JOB-queries/10a.sql,4734.66,44331.76,609.258,9689.848,,company_type,2.0,1.0,35.0,1.0
Aggregate,,1,1,,./JOB-queries/10a.sql,44331.77,44331.78,9690.018,9690.021,,,2.0,,35.0,
Gather,,2,3,,./JOB-queries/10a.sql,45331.77,45331.98,9688.055,9699.63,,,1.0,,1.0,
Aggregate,,1,1,,./JOB-queries/10a.sql,45331.99,45332.0,9698.638,9699.645,,,2.0,,3.0,
Seq Scan,movie_info_idx,575015,460012,,./JOB-queries/1d.sql,0.0,13685.15,0.462,71.179,,,,,,
Seq Scan,info_type,1,1,,./JOB-queries/1d.sql,0.0,2.41,0.015,0.015,,,,,,
Hash,,1,1,,./JOB-queries/1d.sql,2.41,2.41,0.02,0.02,info_type,,1.0,,1.0,
Hash Join,,5089,3,1.0,./JOB-queries/1d.sql,2.43,15253.6,86.707,86.708,movie_info_idx,,575015.0,1.0,460012.0,1.0
Index Scan,title,1,1,,./JOB-queries/1d.sql,0.43,0.58,0.532,0.532,,,,,,
Nested Loop,,2800,2,2.0,./JOB-queries/1d.sql,2.86,18207.37,86.895,88.485,,title,5089.0,1.0,3.0,1.0
Index Scan,movie_companies,3,13,,./JOB-queries/1d.sql,0.43,0.6,0.07,0.109,,,,,,
Nested Loop,,7045,26,3.0,./JOB-queries/1d.sql,3.29,19968.08,86.901,88.705,,movie_companies,2800.0,3.0,2.0,13.0
Seq Scan,company_type,1,1,,./JOB-queries/1d.sql,0.0,1.05,0.012,0.012,,,,,,
Hash,,1,1,,./JOB-queries/1d.sql,1.05,1.05,0.017,0.018,company_type,,1.0,,1.0,
Hash Join,,1761,1,4.0,./JOB-queries/1d.sql,4.35,20007.23,88.674,88.744,,,7045.0,1.0,26.0,1.0
Aggregate,,1,1,,./JOB-queries/1d.sql,20020.43,20020.44,88.748,88.749,,,1761.0,,1.0,
Gather,,2,3,,./JOB-queries/1d.sql,21020.43,21020.64,95.236,95.25,,,1.0,,1.0,
Aggregate,,1,1,,./JOB-queries/1d.sql,21020.66,21020.67,95.239,95.252,,,2.0,,3.0,
Index Scan,keyword,3,2,,./JOB-queries/30c.sql,0.42,4886.59,0.437,66.531,,,,,,
Bitmap Index Scan,,303,10959,,./JOB-queries/30c.sql,0.0,6.71,2.847,2.847,,,,,,
Bitmap Heap Scan,movie_keyword,303,10959,,./JOB-queries/30c.sql,6.78,1079.34,3.932,964.015,,,303.0,,10959.0,
Nested Loop,,98,25571,1.0,./JOB-queries/30c.sql,7.2,8133.68,4.818,2318.125,keyword,movie_keyword,3.0,303.0,2.0,10959.0
Index Scan,movie_info_idx,3,2,,./JOB-queries/30c.sql,0.43,0.76,0.021,0.021,,,,,,
Nested Loop,,298,63896,2.0,./JOB-queries/30c.sql,7.63,8211.57,4.844,2873.417,,movie_info_idx,98.0,3.0,25571.0,2.0
Seq Scan,info_type,1,1,,./JOB-queries/30c.sql,0.0,2.41,0.017,0.017,,,,,,
Hash,,1,1,,./JOB-queries/30c.sql,2.41,2.41,0.019,0.02,info_type,,1.0,,1.0,
Hash Join,,2,21234,3.0,./JOB-queries/30c.sql,10.05,8214.81,4.895,2881.241,,,298.0,1.0,63896.0,1.0
Index Scan,movie_info,1,1,,./JOB-queries/30c.sql,0.43,11.63,1.147,1.169,,,,,,
Nested Loop,,1,22577,4.0,./JOB-queries/30c.sql,10.49,8238.1,9.316,27709.537,,movie_info,2.0,1.0,21234.0,1.0
Index Scan,cast_info,1,1,,./JOB-queries/30c.sql,0.44,15.77,5.068,6.191,,,,,,
Nested Loop,,1,15565,5.0,./JOB-queries/30c.sql,10.93,8253.88,50.786,167493.75,,cast_info,1.0,1.0,22577.0,1.0
Index Scan,name,1,1,,./JOB-queries/30c.sql,0.43,1.1,0.309,0.309,,,,,,
Nested Loop,,1,9672,6.0,./JOB-queries/30c.sql,11.36,8254.98,52.435,172310.116,,name,1.0,1.0,15565.0,1.0
Gather,,1,29015,,./JOB-queries/30c.sql,1011.36,9255.08,35.193,266876.193,,,1.0,,9672.0,
Index Scan,title,1,1,,./JOB-queries/30c.sql,0.43,0.85,0.169,0.169,,,,,,
Nested Loop,,1,29015,7.0,./JOB-queries/30c.sql,1011.79,9255.94,35.783,271790.732,,title,1.0,1.0,29015.0,1.0
Index Scan,info_type,1,1,,./JOB-queries/30c.sql,0.14,0.16,0.001,0.001,,,,,,
Nested Loop,,1,26153,8.0,./JOB-queries/30c.sql,1011.93,9256.12,35.786,271813.27,,info_type,1.0,1.0,29015.0,1.0
Index Scan,complete_cast,2,1,,./JOB-queries/30c.sql,0.42,0.81,0.013,0.021,,,,,,
Nested Loop,,1,18841,9.0,./JOB-queries/30c.sql,1012.35,9256.94,377.236,272375.594,,complete_cast,1.0,2.0,26153.0,1.0
Index Scan,comp_cast_type,1,1,,./JOB-queries/30c.sql,0.13,0.15,0.0,0.0,,,,,,
Nested Loop,,1,9735,10.0,./JOB-queries/30c.sql,1012.48,9257.11,614.39,272387.842,,comp_cast_type,1.0,1.0,18841.0,1.0
Index Scan,comp_cast_type,1,1,,./JOB-queries/30c.sql,0.13,0.15,0.0,0.0,,,,,,
Nested Loop,,1,8024,11.0,./JOB-queries/30c.sql,1012.61,9257.28,614.407,272393.542,,comp_cast_type,1.0,1.0,9735.0,1.0
Aggregate,,1,1,,./JOB-queries/30c.sql,9257.29,9257.3,272412.795,272412.852,,,1.0,,8024.0,
Seq Scan,kind_type,1,1,,./JOB-queries/26c.sql,0.0,1.09,0.003,0.005,,,,,,
Seq Scan,complete_cast,135086,135086,,./JOB-queries/26c.sql,0.0,2081.86,0.174,84.966,,,,,,
Seq Scan,comp_cast_type,1,1,,./JOB-queries/26c.sql,0.0,1.05,0.002,0.002,,,,,,
Hash,,1,1,,./JOB-queries/26c.sql,1.05,1.05,0.004,0.004,comp_cast_type,,1.0,,1.0,
Hash Join,,33772,85941,1.0,./JOB-queries/26c.sql,1.06,2813.24,0.186,100.078,complete_cast,,135086.0,1.0,135086.0,1.0
Seq Scan,comp_cast_type,1,2,,./JOB-queries/26c.sql,0.0,1.05,0.002,0.002,,,,,,
Hash,,1,2,,./JOB-queries/26c.sql,1.05,1.05,0.002,0.002,comp_cast_type,,1.0,,2.0,
Hash Join,,8443,85941,2.0,./JOB-queries/26c.sql,2.12,2996.88,0.192,108.289,,,33772.0,1.0,85941.0,2.0
Index Scan,movie_info_idx,3,2,,./JOB-queries/26c.sql,0.43,0.8,0.011,0.011,,,,,,
Nested Loop,,25527,184902,3.0,./JOB-queries/26c.sql,2.55,9978.35,1.551,1103.428,,movie_info_idx,8443.0,3.0,85941.0,2.0
Seq Scan,info_type,1,1,,./JOB-queries/26c.sql,0.0,2.41,0.005,0.006,,,,,,
Hash,,1,1,,./JOB-queries/26c.sql,2.41,2.41,0.01,0.01,info_type,,1.0,,1.0,
Hash Join,,226,61559,4.0,./JOB-queries/26c.sql,4.98,10050.3,1.567,1117.326,,,25527.0,1.0,184902.0,1.0
Index Scan,title,1,0,,./JOB-queries/26c.sql,0.43,0.58,0.098,0.098,,,,,,
Nested Loop,,124,12935,5.0,./JOB-queries/26c.sql,5.41,10184.3,5.162,7134.858,,title,226.0,1.0,61559.0,0.0
Nested Loop,,18,4027,6.0,./JOB-queries/26c.sql,5.41,10186.93,5.168,7135.736,kind_type,,1.0,124.0,1.0,12935.0
Index Scan,movie_keyword,47,73,,./JOB-queries/26c.sql,0.43,1.34,0.209,0.274,,,,,,
Nested Loop,,32,293146,7.0,./JOB-queries/26c.sql,5.84,10219.51,6.008,8257.586,,movie_keyword,18.0,47.0,4027.0,73.0
Index Scan,keyword,1,0,,./JOB-queries/26c.sql,0.45,0.47,0.003,0.003,,,,,,
Nested Loop,,1,1261,8.0,./JOB-queries/26c.sql,6.29,10234.52,20.981,9273.295,,keyword,32.0,1.0,293146.0,0.0
Index Scan,cast_info,38,150,,./JOB-queries/26c.sql,0.44,1.36,0.315,20.806,,,,,,
Nested Loop,,14,189738,9.0,./JOB-queries/26c.sql,6.73,10236.35,22.027,35532.314,,cast_info,1.0,38.0,1261.0,150.0
Index Only Scan,name,1,1,,./JOB-queries/26c.sql,0.43,0.45,0.097,0.097,,,,,,
Nested Loop,,14,189738,10.0,./JOB-queries/26c.sql,7.16,10242.66,23.059,53906.676,,name,14.0,1.0,189738.0,1.0
Index Scan,char_name,1,0,,./JOB-queries/26c.sql,0.43,0.46,0.092,0.092,,,,,,
Nested Loop,,1,5400,11.0,./JOB-queries/26c.sql,7.58,10249.07,324.808,71361.919,,char_name,14.0,1.0,189738.0,0.0
Aggregate,,1,1,,./JOB-queries/26c.sql,10249.07,10249.08,71371.882,71372.432,,,1.0,,5400.0,
Seq Scan,kind_type,1,1,,./JOB-queries/26b.sql,0.0,1.09,0.003,0.004,,,,,,
Seq Scan,comp_cast_type,1,1,,./JOB-queries/26b.sql,0.0,1.05,0.001,0.002,,,,,,
Seq Scan,comp_cast_type,1,2,,./JOB-queries/26b.sql,0.0,1.05,0.001,0.002,,,,,,
Seq Scan,info_type,1,1,,./JOB-queries/26b.sql,0.0,2.41,0.005,0.007,,,,,,
Seq Scan,keyword,4,4,,./JOB-queries/26b.sql,0.0,2961.55,0.039,18.186,,,,,,
Bitmap Index Scan,,303,2496,,./JOB-queries/26b.sql,0.0,6.71,0.534,0.534,,,,,,
Bitmap Heap Scan,movie_keyword,303,2496,,./JOB-queries/26b.sql,6.78,1096.87,0.909,206.919,,,303.0,,2496.0,
Nested Loop,,135,9984,1.0,./JOB-queries/26b.sql,6.78,7361.15,1.341,846.48,keyword,movie_keyword,4.0,303.0,4.0,2496.0
Index Scan,movie_info_idx,1,0,,./JOB-queries/26b.sql,0.43,0.5,0.043,0.043,,,,,,
Nested Loop,,15,925,2.0,./JOB-queries/26b.sql,7.21,7429.59,3.103,1278.672,,movie_info_idx,135.0,1.0,9984.0,0.0
Nested Loop,,1,313,3.0,./JOB-queries/26b.sql,7.21,7432.19,4.753,1278.738,info_type,,1.0,15.0,1.0,925.0
Index Scan,complete_cast,2,0,,./JOB-queries/26b.sql,0.42,0.46,0.053,0.066,,,,,,
Nested Loop,,1,144,4.0,./JOB-queries/26b.sql,7.63,7432.67,6.702,1299.605,,complete_cast,1.0,2.0,313.0,0.0
Nested Loop,,1,144,5.0,./JOB-queries/26b.sql,7.63,7433.73,8.499,2599.243,comp_cast_type,,1.0,1.0,2.0,144.0
Nested Loop,,1,84,6.0,./JOB-queries/26b.sql,7.63,7434.79,8.5,2599.263,comp_cast_type,,1.0,1.0,1.0,144.0
Index Scan,title,1,0,,./JOB-queries/26b.sql,0.43,0.49,0.511,0.511,,,,,,
Nested Loop,,1,29,7.0,./JOB-queries/26b.sql,8.06,7435.28,609.553,2642.176,,title,1.0,1.0,84.0,0.0
Nested Loop,,1,6,8.0,./JOB-queries/26b.sql,8.06,7436.38,609.558,2642.189,kind_type,,1.0,1.0,1.0,29.0
Index Scan,cast_info,38,383,,./JOB-queries/26b.sql,0.44,1.36,0.25,45.351,,,,,,
Nested Loop,,14,2300,9.0,./JOB-queries/26b.sql,8.5,7438.22,609.901,2914.555,,cast_info,1.0,38.0,6.0,383.0
Index Scan,char_name,1,0,,./JOB-queries/26b.sql,0.43,0.46,0.055,0.055,,,,,,
Nested Loop,,1,93,10.0,./JOB-queries/26b.sql,8.93,7444.63,611.341,3041.868,,char_name,14.0,1.0,2300.0,0.0
Index Only Scan,name,1,1,,./JOB-queries/26b.sql,0.43,0.45,0.028,0.028,,,,,,
Nested Loop,,1,93,11.0,./JOB-queries/26b.sql,9.36,7445.08,611.384,3044.532,,name,1.0,1.0,93.0,1.0
Aggregate,,1,1,,./JOB-queries/26b.sql,7445.09,7445.1,3044.642,3044.644,,,1.0,,93.0,
Index Scan,keyword,3,2,,./JOB-queries/30b.sql,0.42,4886.59,0.11,32.302,,,,,,
Bitmap Index Scan,,303,10959,,./JOB-queries/30b.sql,0.0,6.71,2.142,2.142,,,,,,
Bitmap Heap Scan,movie_keyword,303,10959,,./JOB-queries/30b.sql,6.78,1079.34,2.845,802.622,,,303.0,,10959.0,
Nested Loop,,98,25571,1.0,./JOB-queries/30b.sql,7.2,8133.68,3.249,1907.097,keyword,movie_keyword,3.0,303.0,2.0,10959.0
Index Scan,title,1,0,,./JOB-queries/30b.sql,0.43,0.86,0.081,0.081,,,,,,
Nested Loop,,1,16,2.0,./JOB-queries/30b.sql,7.63,8217.65,946.289,3991.747,,title,98.0,1.0,25571.0,0.0
Gather,,1,49,,./JOB-queries/30b.sql,1007.63,9217.75,791.838,4990.283,,,1.0,,16.0,
Index Scan,cast_info,1,2,,./JOB-queries/30b.sql,0.44,15.77,7.068,9.736,,,,,,
Nested Loop,,1,77,3.0,./JOB-queries/30b.sql,1008.07,9233.53,964.844,5467.387,,cast_info,1.0,1.0,49.0,2.0
Index Scan,movie_info_idx,3,3,,./JOB-queries/30b.sql,0.43,0.76,0.098,0.098,,,,,,
Nested Loop,,1,231,4.0,./JOB-queries/30b.sql,1008.5,9234.34,965.537,5474.998,,movie_info_idx,1.0,3.0,77.0,3.0
Index Scan,info_type,1,0,,./JOB-queries/30b.sql,0.14,0.16,0.001,0.001,,,,,,
Nested Loop,,1,77,5.0,./JOB-queries/30b.sql,1008.64,9234.52,965.562,5475.383,,info_type,1.0,1.0,231.0,0.0
Index Scan,complete_cast,2,1,,./JOB-queries/30b.sql,0.42,0.8,0.052,0.052,,,,,,
Nested Loop,,1,69,6.0,./JOB-queries/30b.sql,1009.06,9235.35,965.748,5479.445,,complete_cast,1.0,2.0,77.0,1.0
Index Scan,comp_cast_type,1,1,,./JOB-queries/30b.sql,0.13,0.15,0.003,0.003,,,,,,
Nested Loop,,1,69,7.0,./JOB-queries/30b.sql,1009.19,9235.51,965.763,5479.695,,comp_cast_type,1.0,1.0,69.0,1.0
Index Scan,movie_info,1,2,,./JOB-queries/30b.sql,0.43,11.43,1.559,1.559,,,,,,
Nested Loop,,1,108,8.0,./JOB-queries/30b.sql,1009.63,9246.95,987.31,5587.287,,movie_info,1.0,1.0,69.0,2.0
Index Scan,info_type,1,1,,./JOB-queries/30b.sql,0.14,0.16,0.001,0.001,,,,,,
Nested Loop,,1,108,9.0,./JOB-queries/30b.sql,1009.77,9247.14,987.329,5587.388,,info_type,1.0,1.0,108.0,1.0
Index Scan,name,1,1,,./JOB-queries/30b.sql,0.43,1.1,0.084,0.084,,,,,,
Nested Loop,,1,108,10.0,./JOB-queries/30b.sql,1010.2,9248.24,987.629,5596.537,,name,1.0,1.0,108.0,1.0
Index Scan,comp_cast_type,1,0,,./JOB-queries/30b.sql,0.13,0.15,0.0,0.0,,,,,,
Nested Loop,,1,28,11.0,./JOB-queries/30b.sql,1010.33,9248.41,987.636,5596.613,,comp_cast_type,1.0,1.0,108.0,0.0
Aggregate,,1,1,,./JOB-queries/30b.sql,9248.42,9248.43,5596.676,5596.702,,,1.0,,28.0,
Index Scan,movie_keyword,1884971,278216,,./JOB-queries/11d.sql,0.43,86220.29,0.221,113.629,,,,,,
Index Scan,keyword,1,0,,./JOB-queries/11d.sql,0.42,0.44,0.001,0.001,,,,,,
Memoize,,1,0,,./JOB-queries/11d.sql,0.43,0.45,0.0,0.0,keyword,,1.0,,0.0,
Nested Loop,,42,1366,1.0,./JOB-queries/11d.sql,0.86,139947.06,1.087,196.523,movie_keyword,,1884971.0,1.0,278216.0,0.0
Gather Merge,,101,481,,./JOB-queries/11d.sql,1000.89,140958.74,104.887,106.547,,,42.0,,1366.0,
Index Scan,movie_link,29997,30043,,./JOB-queries/11d.sql,0.29,795.51,0.294,7.863,,,,,,
Merge Join,,31,1460,2.0,./JOB-queries/11d.sql,1003.06,4643.15,105.238,115.335,,movie_link,101.0,29997.0,481.0,30043.0
Index Scan,title,1,1,,./JOB-queries/11d.sql,0.43,0.49,0.049,0.049,,,,,,
Nested Loop,,28,1460,3.0,./JOB-queries/11d.sql,1003.49,4658.72,105.863,186.421,,title,31.0,1.0,1460.0,1.0
Index Scan,movie_companies,3,11,,./JOB-queries/11d.sql,0.43,0.54,0.025,0.032,,,,,,
Nested Loop,,71,15510,4.0,./JOB-queries/11d.sql,1003.92,4674.85,106.16,234.673,,movie_companies,28.0,3.0,1460.0,11.0
Seq Scan,company_type,3,3,,./JOB-queries/11d.sql,0.0,1.05,0.002,0.003,,,,,,
Hash,,3,3,,./JOB-queries/11d.sql,1.05,1.05,0.004,0.006,company_type,,3.0,,3.0,
Hash Join,,54,14916,5.0,./JOB-queries/11d.sql,1005.01,4676.33,106.172,235.938,,,71.0,3.0,15510.0,3.0
Index Scan,company_name,1,1,,./JOB-queries/11d.sql,0.42,0.45,0.004,0.004,,,,,,
Nested Loop,,48,14899,6.0,./JOB-queries/11d.sql,1005.43,4700.71,106.407,302.261,,company_name,54.0,1.0,14916.0,1.0
Seq Scan,link_type,18,18,,./JOB-queries/11d.sql,0.0,1.18,0.002,0.002,,,,,,
Hash,,18,18,,./JOB-queries/11d.sql,1.18,1.18,0.006,0.006,link_type,,18.0,,18.0,
Hash Join,,48,14899,7.0,./JOB-queries/11d.sql,1006.83,4702.28,106.418,303.574,,,48.0,18.0,14899.0,18.0
Aggregate,,1,1,,./JOB-queries/11d.sql,4702.64,4702.65,320.851,322.03,,,48.0,,14899.0,
Seq Scan,movie_companies,1087137,869710,,./JOB-queries/10b.sql,0.0,29661.37,0.601,333.05,,,,,,
Seq Scan,company_name,732,454,,./JOB-queries/10b.sql,0.0,4722.92,0.199,86.607,,,,,,
Hash,,732,454,,./JOB-queries/10b.sql,4722.92,4722.92,86.699,86.699,company_name,,732.0,,454.0,
Hash Join,,5760,2930,1.0,./JOB-queries/10b.sql,4732.07,37247.23,87.815,460.425,movie_companies,,1087137.0,732.0,869710.0,454.0
Index Scan,title,1,0,,./JOB-queries/10b.sql,0.43,0.52,0.134,0.134,,,,,,
Nested Loop,,907,420,2.0,./JOB-queries/10b.sql,4732.5,40236.58,97.606,852.992,,title,5760.0,1.0,2930.0,0.0
Index Scan,cast_info,2,2,,./JOB-queries/10b.sql,0.44,1.64,2.932,5.317,,,,,,
Nested Loop,,1392,871,3.0,./JOB-queries/10b.sql,4732.94,41749.86,109.123,3084.484,,cast_info,907.0,2.0,420.0,2.0
Seq Scan,role_type,1,1,,./JOB-queries/10b.sql,0.0,1.15,0.008,0.009,,,,,,
Hash,,1,1,,./JOB-queries/10b.sql,1.15,1.15,0.01,0.01,role_type,,1.0,,1.0,
Hash Join,,116,0,4.0,./JOB-queries/10b.sql,4734.1,41755.97,3084.571,3084.573,,,1392.0,1.0,871.0,1.0
Index Scan,char_name,1,0,,./JOB-queries/10b.sql,0.43,0.58,0.0,0.0,,,,,,
Nested Loop,,55,0,5.0,./JOB-queries/10b.sql,4734.53,41822.99,3084.571,3084.573,,char_name,116.0,1.0,0.0,0.0
Seq Scan,company_type,4,4,,./JOB-queries/10b.sql,0.0,1.04,0.009,0.009,,,,,,
Hash,,4,4,,./JOB-queries/10b.sql,1.04,1.04,0.011,0.011,company_type,,4.0,,4.0,
Hash Join,,55,0,6.0,./JOB-queries/10b.sql,4735.62,41824.38,3084.601,3084.603,,,55.0,4.0,0.0,4.0
Aggregate,,1,1,,./JOB-queries/10b.sql,41824.65,41824.66,3084.602,3084.605,,,55.0,,0.0,
Gather,,2,3,,./JOB-queries/10b.sql,42824.65,42824.86,3091.995,3092.176,,,1.0,,1.0,
Aggregate,,1,1,,./JOB-queries/10b.sql,42824.87,42824.88,3092.001,3092.18,,,2.0,,3.0,
Seq Scan,kind_type,1,1,,./JOB-queries/26a.sql,0.0,1.09,0.003,0.004,,,,,,
Seq Scan,info_type,1,1,,./JOB-queries/26a.sql,0.0,2.41,0.005,0.006,,,,,,
Seq Scan,complete_cast,135086,135086,,./JOB-queries/26a.sql,0.0,2081.86,0.631,67.558,,,,,,
Seq Scan,comp_cast_type,1,1,,./JOB-queries/26a.sql,0.0,1.05,0.003,0.003,,,,,,
Hash,,1,1,,./JOB-queries/26a.sql,1.05,1.05,0.008,0.008,comp_cast_type,,1.0,,1.0,
Hash Join,,33772,85941,1.0,./JOB-queries/26a.sql,1.06,2813.24,0.648,79.285,complete_cast,,135086.0,1.0,135086.0,1.0
